Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Postal_Code
CA-2018-109589,21-12-2018,24-12-2018,First Class,BD-11635,42104
CA-2018-123967,01-11-2018,03-11-2018,Second Class,SF-20200,98226
CA-2018-123967,01-11-2018,03-11-2018,Second Class,SF-20200,98226
CA-2018-148929,07-09-2018,11-09-2018,Standard Class,SP-20620,10011
CA-2018-134404,27-12-2018,27-12-2018,Same Day,DR-12880,43055
CA-2018-134404,27-12-2018,27-12-2018,Same Day,DR-12880,43055
CA-2018-109778,16-07-2018,21-07-2018,Standard Class,VM-21685,60098
CA-2017-155845,12-08-2017,15-08-2017,Second Class,CM-12235,75007
CA-2018-145128,09-07-2018,14-07-2018,Standard Class,SM-20320,47905
CA-2015-129091,22-11-2015,27-11-2015,Standard Class,RA-19885,31907
CA-2015-129091,22-11-2015,27-11-2015,Standard Class,RA-19885,31907
CA-2015-129091,22-11-2015,27-11-2015,Standard Class,RA-19885,31907
CA-2015-129091,22-11-2015,27-11-2015,Standard Class,RA-19885,31907
US-2015-155502,26-01-2015,31-01-2015,Standard Class,SD-20485,22304
US-2015-155502,26-01-2015,31-01-2015,Standard Class,SD-20485,22304
US-2015-155502,26-01-2015,31-01-2015,Standard Class,SD-20485,22304
US-2015-155502,26-01-2015,31-01-2015,Standard Class,SD-20485,22304
US-2015-155502,26-01-2015,31-01-2015,Standard Class,SD-20485,22304
US-2015-155502,26-01-2015,31-01-2015,Standard Class,SD-20485,22304
US-2015-155502,26-01-2015,31-01-2015,Standard Class,SD-20485,22304
CA-2016-121041,03-11-2016,10-11-2016,Standard Class,CS-12250,76117
CA-2018-131695,30-06-2018,06-07-2018,Standard Class,RA-19285,10024
CA-2018-131695,30-06-2018,06-07-2018,Standard Class,RA-19285,10024
CA-2017-137729,05-05-2017,09-05-2017,Standard Class,BF-11005,90004
CA-2017-137729,05-05-2017,09-05-2017,Standard Class,BF-11005,90004
US-2017-115455,08-09-2017,14-09-2017,Standard Class,SE-20110,60090
US-2017-115455,08-09-2017,14-09-2017,Standard Class,SE-20110,60090
CA-2018-128300,24-11-2018,26-11-2018,Second Class,RS-19765,29483
CA-2018-128300,24-11-2018,26-11-2018,Second Class,RS-19765,29483
CA-2018-149048,13-05-2018,17-05-2018,Standard Class,BM-11650,47201
CA-2018-149048,13-05-2018,17-05-2018,Standard Class,BM-11650,47201
CA-2018-149048,13-05-2018,17-05-2018,Standard Class,BM-11650,47201
CA-2018-149048,13-05-2018,17-05-2018,Standard Class,BM-11650,47201
CA-2018-149048,13-05-2018,17-05-2018,Standard Class,BM-11650,47201
CA-2018-108553,23-04-2018,29-04-2018,Standard Class,SK-19990,10024
CA-2018-108553,23-04-2018,29-04-2018,Standard Class,SK-19990,10024
CA-2017-165848,04-06-2017,04-06-2017,Same Day,EN-13780,10035
CA-2017-165848,04-06-2017,04-06-2017,Same Day,EN-13780,10035
CA-2017-165848,04-06-2017,04-06-2017,Same Day,EN-13780,10035
CA-2017-165848,04-06-2017,04-06-2017,Same Day,EN-13780,10035
CA-2015-112718,16-12-2015,21-12-2015,Standard Class,KN-16450,32216
CA-2017-154053,04-03-2017,10-03-2017,Standard Class,MG-17890,92024
CA-2015-127446,25-11-2015,30-11-2015,Standard Class,MC-17590,76017
CA-2015-127446,25-11-2015,30-11-2015,Standard Class,MC-17590,76017
CA-2015-127446,25-11-2015,30-11-2015,Standard Class,MC-17590,76017
CA-2015-127446,25-11-2015,30-11-2015,Standard Class,MC-17590,76017
CA-2015-127446,25-11-2015,30-11-2015,Standard Class,MC-17590,76017
CA-2015-127446,25-11-2015,30-11-2015,Standard Class,MC-17590,76017
CA-2017-137204,28-04-2017,05-05-2017,Standard Class,BO-11350,90045
CA-2015-147298,26-04-2015,03-05-2015,Standard Class,AG-10300,90049
CA-2015-147298,26-04-2015,03-05-2015,Standard Class,AG-10300,90049
CA-2018-147942,01-04-2018,05-04-2018,Standard Class,MS-17365,94110
CA-2018-147942,01-04-2018,05-04-2018,Standard Class,MS-17365,94110
CA-2018-115931,22-12-2018,26-12-2018,Standard Class,JM-15655,88220
CA-2018-115931,22-12-2018,26-12-2018,Standard Class,JM-15655,88220
CA-2018-115931,22-12-2018,26-12-2018,Standard Class,JM-15655,88220
CA-2018-115931,22-12-2018,26-12-2018,Standard Class,JM-15655,88220
CA-2015-164861,03-12-2015,06-12-2015,Second Class,MC-17635,63116
CA-2018-127180,22-10-2018,24-10-2018,First Class,TA-21385,10024
CA-2018-127180,22-10-2018,24-10-2018,First Class,TA-21385,10024
CA-2018-127180,22-10-2018,24-10-2018,First Class,TA-21385,10024
CA-2018-127180,22-10-2018,24-10-2018,First Class,TA-21385,10024
US-2018-165344,13-11-2018,15-11-2018,First Class,SB-20290,45503
US-2018-165344,13-11-2018,15-11-2018,First Class,SB-20290,45503
US-2018-165344,13-11-2018,15-11-2018,First Class,SB-20290,45503
CA-2016-168186,10-09-2016,15-09-2016,Standard Class,AB-10150,74133
US-2018-110604,15-05-2018,20-05-2018,Standard Class,JF-15295,98103
US-2018-110604,15-05-2018,20-05-2018,Standard Class,JF-15295,98103
US-2018-110604,15-05-2018,20-05-2018,Standard Class,JF-15295,98103
CA-2016-116750,05-07-2016,10-07-2016,Second Class,BF-10975,28314
CA-2016-116750,05-07-2016,10-07-2016,Second Class,BF-10975,28314
CA-2016-162369,15-08-2016,19-08-2016,Standard Class,TT-21265,90045
CA-2018-108441,12-06-2018,18-06-2018,Standard Class,SB-20170,10035
CA-2018-108441,12-06-2018,18-06-2018,Standard Class,SB-20170,10035
CA-2018-108441,12-06-2018,18-06-2018,Standard Class,SB-20170,10035
CA-2018-108441,12-06-2018,18-06-2018,Standard Class,SB-20170,10035
CA-2016-169740,20-02-2016,25-02-2016,Standard Class,LM-17065,71901
CA-2017-124051,29-12-2017,30-12-2017,First Class,KA-16525,60505
CA-2017-149111,17-04-2017,21-04-2017,Second Class,BF-11170,27604
CA-2017-149111,17-04-2017,21-04-2017,Second Class,BF-11170,27604
CA-2015-131002,07-09-2015,12-09-2015,Second Class,TB-21400,74133
CA-2015-131002,07-09-2015,12-09-2015,Second Class,TB-21400,74133
CA-2015-131002,07-09-2015,12-09-2015,Second Class,TB-21400,74133
CA-2015-131002,07-09-2015,12-09-2015,Second Class,TB-21400,74133
CA-2015-131002,07-09-2015,12-09-2015,Second Class,TB-21400,74133
US-2017-146794,26-09-2017,01-10-2017,Standard Class,SH-19975,92345
CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,84604
CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,84604
CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,84604
CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,84604
CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,84604
CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,84604
CA-2018-112515,17-09-2018,21-09-2018,Second Class,AS-10225,84604
CA-2017-150343,16-08-2017,20-08-2017,Standard Class,PK-19075,94110
CA-2016-135538,24-12-2016,28-12-2016,Standard Class,HR-14830,85234
CA-2018-123372,28-11-2018,02-12-2018,Standard Class,DG-13300,10035
CA-2018-123372,28-11-2018,02-12-2018,Standard Class,DG-13300,10035
CA-2018-159604,14-04-2018,15-04-2018,First Class,CL-12700,65807
CA-2017-164784,01-05-2017,04-05-2017,First Class,HF-14995,38109
CA-2017-164784,01-05-2017,04-05-2017,First Class,HF-14995,38109
CA-2017-164784,01-05-2017,04-05-2017,First Class,HF-14995,38109
CA-2017-111794,01-10-2017,01-10-2017,Same Day,HG-15025,79109
CA-2017-111794,01-10-2017,01-10-2017,Same Day,HG-15025,79109
US-2016-139759,25-08-2016,30-08-2016,Standard Class,NL-18310,90045
US-2016-139759,25-08-2016,30-08-2016,Standard Class,NL-18310,90045
CA-2015-126403,09-09-2015,12-09-2015,Second Class,RR-19525,1852
CA-2015-126403,09-09-2015,12-09-2015,Second Class,RR-19525,1852
CA-2015-126403,09-09-2015,12-09-2015,Second Class,RR-19525,1852
CA-2015-126403,09-09-2015,12-09-2015,Second Class,RR-19525,1852
CA-2018-136875,03-12-2018,03-12-2018,Same Day,TC-21295,92024
CA-2018-132185,27-11-2018,02-12-2018,Standard Class,DB-13615,28806
CA-2018-132185,27-11-2018,02-12-2018,Standard Class,DB-13615,28806
US-2015-160780,21-06-2015,21-06-2015,Same Day,SV-20785,81001
US-2015-160780,21-06-2015,21-06-2015,Same Day,SV-20785,81001
CA-2018-127026,21-01-2018,27-01-2018,Standard Class,MH-18115,49201
CA-2018-127026,21-01-2018,27-01-2018,Standard Class,MH-18115,49201
CA-2018-127026,21-01-2018,27-01-2018,Standard Class,MH-18115,49201
CA-2018-127026,21-01-2018,27-01-2018,Standard Class,MH-18115,49201
CA-2018-127026,21-01-2018,27-01-2018,Standard Class,MH-18115,49201
CA-2018-137085,29-06-2018,06-07-2018,Standard Class,CT-11995,90004
CA-2017-133123,06-09-2017,11-09-2017,Standard Class,KB-16315,27360
CA-2017-133123,06-09-2017,11-09-2017,Standard Class,KB-16315,27360
US-2017-128195,04-08-2017,05-08-2017,First Class,RA-19285,61604
CA-2016-153220,12-11-2016,14-11-2016,First Class,YC-21895,90032
CA-2015-123064,30-06-2015,02-07-2015,First Class,RA-19915,60653
CA-2018-156412,04-12-2018,08-12-2018,Standard Class,CM-12160,19134
US-2017-144211,28-08-2017,02-09-2017,Standard Class,CS-12130,80112
US-2017-144211,28-08-2017,02-09-2017,Standard Class,CS-12130,80112
CA-2017-138079,22-01-2017,28-01-2017,Standard Class,AJ-10795,98115
CA-2015-143182,15-10-2015,20-10-2015,Standard Class,DL-12865,33012
CA-2017-161662,07-02-2017,09-02-2017,First Class,BE-11410,43130
CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,32216
CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,32216
CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,32216
CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,32216
CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,32216
CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,32216
CA-2015-145317,18-03-2015,23-03-2015,Standard Class,SM-20320,32216
CA-2015-143413,24-05-2015,30-05-2015,Standard Class,RP-19390,21215
CA-2018-156818,11-07-2018,13-07-2018,Second Class,JD-16015,10009
CA-2018-155873,16-06-2018,21-06-2018,Standard Class,AB-10255,88220
CA-2018-155873,16-06-2018,21-06-2018,Standard Class,AB-10255,88220
CA-2018-155873,16-06-2018,21-06-2018,Standard Class,AB-10255,88220
CA-2016-121797,30-01-2016,06-02-2016,Standard Class,CC-12145,90049
CA-2016-121797,30-01-2016,06-02-2016,Standard Class,CC-12145,90049
US-2016-120572,11-12-2016,15-12-2016,Standard Class,GH-14425,32216
CA-2018-132430,09-10-2018,11-10-2018,First Class,CP-12085,44107
CA-2018-146031,29-07-2018,01-08-2018,Second Class,GM-14440,12180
CA-2015-110100,25-04-2015,29-04-2015,Standard Class,LC-16885,28403
CA-2016-103723,01-12-2016,06-12-2016,Standard Class,BT-11305,98105
CA-2015-127187,04-12-2015,08-12-2015,Standard Class,CP-12085,10024
CA-2018-128475,26-08-2018,01-09-2018,Standard Class,SC-20680,31907
CA-2015-100006,07-09-2015,13-09-2015,Standard Class,DK-13375,10024
CA-2018-144827,21-12-2018,27-12-2018,Standard Class,SE-20110,92627
CA-2015-110030,06-12-2015,08-12-2015,Second Class,LF-17185,77095
CA-2015-121286,04-11-2015,08-11-2015,Second Class,ON-18715,27511
CA-2015-121286,04-11-2015,08-11-2015,Second Class,ON-18715,27511
CA-2017-164735,14-04-2017,19-04-2017,Second Class,TB-21400,22304
CA-2015-153479,04-10-2015,08-10-2015,Standard Class,DF-13135,94591
CA-2015-153479,04-10-2015,08-10-2015,Standard Class,DF-13135,94591
CA-2018-149888,07-11-2018,13-11-2018,Standard Class,EP-13915,19120
CA-2018-149888,07-11-2018,13-11-2018,Standard Class,EP-13915,19120
CA-2018-119193,22-12-2018,24-12-2018,First Class,SK-19990,43615
CA-2018-119193,22-12-2018,24-12-2018,First Class,SK-19990,43615
CA-2018-104801,13-02-2018,19-02-2018,Standard Class,FH-14350,98105
CA-2018-104801,13-02-2018,19-02-2018,Standard Class,FH-14350,98105
CA-2018-104801,13-02-2018,19-02-2018,Standard Class,FH-14350,98105
CA-2015-107594,02-07-2015,06-07-2015,Standard Class,EH-13945,7060
CA-2015-107594,02-07-2015,06-07-2015,Standard Class,EH-13945,7060
CA-2016-129770,21-02-2016,23-02-2016,Second Class,JE-15715,88001
CA-2016-115798,13-11-2016,19-11-2016,Standard Class,KL-16645,19711
CA-2016-115798,13-11-2016,19-11-2016,Standard Class,KL-16645,19711
CA-2016-115798,13-11-2016,19-11-2016,Standard Class,KL-16645,19711
CA-2016-115798,13-11-2016,19-11-2016,Standard Class,KL-16645,19711
CA-2018-122707,16-04-2018,18-04-2018,First Class,EB-13750,35244
CA-2018-122707,16-04-2018,18-04-2018,First Class,EB-13750,35244
CA-2017-165015,25-02-2017,27-02-2017,Second Class,BD-11725,43055
CA-2015-149244,04-11-2015,08-11-2015,Standard Class,MS-17530,92037
CA-2016-140144,20-06-2016,25-06-2016,Second Class,SC-20770,94122
CA-2016-140144,20-06-2016,25-06-2016,Second Class,SC-20770,94122
CA-2018-163321,07-08-2018,11-08-2018,Second Class,FM-14380,28540
CA-2015-155887,12-05-2015,17-05-2015,Standard Class,KT-16480,2038
US-2016-165449,22-11-2016,26-11-2016,Standard Class,AP-10720,75034
CA-2016-110247,04-12-2016,08-12-2016,Standard Class,RH-19555,32303
US-2015-141257,08-06-2015,14-06-2015,Standard Class,CS-11950,98115
CA-2015-154669,08-08-2015,11-08-2015,Second Class,TM-21010,95687
CA-2015-158029,26-05-2015,30-05-2015,Standard Class,HF-14995,90008
CA-2016-155306,17-04-2016,21-04-2016,Standard Class,GA-14515,94122
CA-2016-155306,17-04-2016,21-04-2016,Standard Class,GA-14515,94122
CA-2016-155306,17-04-2016,21-04-2016,Standard Class,GA-14515,94122
CA-2016-155306,17-04-2016,21-04-2016,Standard Class,GA-14515,94122
CA-2016-155306,17-04-2016,21-04-2016,Standard Class,GA-14515,94122
CA-2017-127775,11-06-2017,13-06-2017,Second Class,ES-14020,10035
CA-2017-146171,11-03-2017,15-03-2017,Standard Class,JP-16135,31907
CA-2017-146171,11-03-2017,15-03-2017,Standard Class,JP-16135,31907
CA-2015-129574,26-05-2015,29-05-2015,First Class,Dp-13240,84107
CA-2018-126536,12-10-2018,14-10-2018,First Class,NK-18490,94110
CA-2018-126536,12-10-2018,14-10-2018,First Class,NK-18490,94110
CA-2018-165757,22-06-2018,28-06-2018,Standard Class,PL-18925,19140
CA-2018-165757,22-06-2018,28-06-2018,Standard Class,PL-18925,19140
CA-2018-165757,22-06-2018,28-06-2018,Standard Class,PL-18925,19140
CA-2018-167752,15-01-2018,18-01-2018,First Class,RW-19690,19134
CA-2018-167752,15-01-2018,18-01-2018,First Class,RW-19690,19134
US-2016-122140,02-04-2016,07-04-2016,Standard Class,MO-17950,75220
US-2016-122140,02-04-2016,07-04-2016,Standard Class,MO-17950,75220
US-2016-122140,02-04-2016,07-04-2016,Standard Class,MO-17950,75220
CA-2017-163986,03-09-2017,10-09-2017,Standard Class,JJ-15445,53186
CA-2018-158967,10-12-2018,12-12-2018,First Class,BT-11680,33311
CA-2017-131576,22-11-2017,26-11-2017,Standard Class,RD-19585,48205
CA-2018-143455,11-11-2018,18-11-2018,Standard Class,ML-17755,45503
CA-2017-144729,21-10-2017,25-10-2017,Standard Class,JE-15745,92037
CA-2016-127019,21-12-2016,25-12-2016,Standard Class,ER-13855,80906
CA-2016-138534,17-07-2016,19-07-2016,Second Class,JM-15535,93309
CA-2018-108322,30-04-2018,05-05-2018,Standard Class,SS-20140,33068
CA-2018-108322,30-04-2018,05-05-2018,Standard Class,SS-20140,33068
CA-2018-167668,06-05-2018,08-05-2018,First Class,TC-21295,10035
CA-2018-146724,20-11-2018,27-11-2018,Standard Class,HG-15025,55044
CA-2017-139878,11-11-2017,16-11-2017,Standard Class,LD-17005,48234
US-2017-106677,05-11-2017,10-11-2017,Standard Class,AS-10285,19134
CA-2017-116974,09-10-2017,15-10-2017,Standard Class,MP-17965,45373
CA-2016-149972,21-09-2016,23-09-2016,First Class,CD-12790,90036
CA-2016-149972,21-09-2016,23-09-2016,First Class,CD-12790,90036
US-2015-117744,02-12-2015,06-12-2015,Standard Class,MD-17860,78415
US-2015-117744,02-12-2015,06-12-2015,Standard Class,MD-17860,78415
US-2015-117744,02-12-2015,06-12-2015,Standard Class,MD-17860,78415
CA-2015-125514,21-09-2015,22-09-2015,First Class,BM-11650,68104
CA-2015-125514,21-09-2015,22-09-2015,First Class,BM-11650,68104
CA-2015-125514,21-09-2015,22-09-2015,First Class,BM-11650,68104
CA-2015-154599,12-04-2015,17-04-2015,Standard Class,KN-16450,90278
CA-2015-154599,12-04-2015,17-04-2015,Standard Class,KN-16450,90278
CA-2015-154599,12-04-2015,17-04-2015,Standard Class,KN-16450,90278
CA-2015-154599,12-04-2015,17-04-2015,Standard Class,KN-16450,90278
CA-2018-158743,20-10-2018,27-10-2018,Standard Class,IG-15085,72209
CA-2018-158743,20-10-2018,27-10-2018,Standard Class,IG-15085,72209
CA-2018-158743,20-10-2018,27-10-2018,Standard Class,IG-15085,72209
CA-2017-153318,25-10-2017,28-10-2017,First Class,JS-15595,33180
US-2016-110163,01-11-2016,04-11-2016,First Class,GA-14725,97301
CA-2018-143329,03-11-2018,08-11-2018,Standard Class,DL-13330,88001
CA-2016-159380,12-05-2016,16-05-2016,Standard Class,CS-12505,94122
CA-2016-159380,12-05-2016,16-05-2016,Standard Class,CS-12505,94122
CA-2016-122623,07-09-2016,11-09-2016,Standard Class,CC-12145,79907
CA-2016-148635,25-07-2016,27-07-2016,Second Class,MH-18025,98115
CA-2016-148635,25-07-2016,27-07-2016,Second Class,MH-18025,98115
CA-2016-148635,25-07-2016,27-07-2016,Second Class,MH-18025,98115
CA-2016-148635,25-07-2016,27-07-2016,Second Class,MH-18025,98115
CA-2016-135685,16-11-2016,18-11-2016,Second Class,MP-18175,53209
CA-2016-135685,16-11-2016,18-11-2016,Second Class,MP-18175,53209
CA-2016-135685,16-11-2016,18-11-2016,Second Class,MP-18175,53209
CA-2016-135685,16-11-2016,18-11-2016,Second Class,MP-18175,53209
CA-2016-135685,16-11-2016,18-11-2016,Second Class,MP-18175,53209
CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,2038
CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,2038
CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,2038
CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,2038
CA-2017-160500,05-05-2017,08-05-2017,First Class,DM-13015,92024
CA-2017-160500,05-05-2017,08-05-2017,First Class,DM-13015,92024
CA-2017-100202,31-12-2017,05-01-2018,Standard Class,BD-11620,92804
CA-2018-131016,18-09-2018,20-09-2018,First Class,DC-12850,76017
CA-2018-131016,18-09-2018,20-09-2018,First Class,DC-12850,76017
US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,77041
US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,77041
US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,77041
US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,77041
CA-2017-124149,23-04-2017,26-04-2017,First Class,MJ-17740,43130
CA-2017-124149,23-04-2017,26-04-2017,First Class,MJ-17740,43130
CA-2017-124149,23-04-2017,26-04-2017,First Class,MJ-17740,43130
CA-2015-148915,01-11-2015,05-11-2015,Standard Class,ND-18370,97206
CA-2015-148915,01-11-2015,05-11-2015,Standard Class,ND-18370,97206
CA-2018-134649,26-01-2018,31-01-2018,Second Class,CA-11965,35244
CA-2018-134649,26-01-2018,31-01-2018,Second Class,CA-11965,35244
CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,90036
CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,90036
CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,90036
CA-2017-147368,09-06-2017,12-06-2017,First Class,TC-21295,32303
US-2016-104185,03-09-2016,08-09-2016,Second Class,JB-15400,10009
US-2015-125521,14-03-2015,19-03-2015,Standard Class,CK-12325,23320
US-2018-135062,31-08-2018,04-09-2018,Second Class,RL-19615,28314
CA-2018-135650,23-03-2018,27-03-2018,Standard Class,AC-10660,77340
CA-2018-112865,18-05-2018,22-05-2018,Standard Class,BH-11710,19140
US-2017-162852,27-12-2017,31-12-2017,Standard Class,BG-11695,60098
CA-2018-138163,17-11-2018,20-11-2018,First Class,XP-21865,2149
CA-2018-152093,10-09-2018,15-09-2018,Standard Class,SN-20560,60653
CA-2018-157854,08-04-2018,15-04-2018,Standard Class,DM-13345,30076
CA-2018-157854,08-04-2018,15-04-2018,Standard Class,DM-13345,30076
CA-2017-123617,28-11-2017,03-12-2017,Standard Class,AJ-10780,32137
US-2017-128293,02-06-2017,05-06-2017,First Class,KC-16255,19120
CA-2018-107342,17-12-2018,22-12-2018,Standard Class,VF-21715,47201
CA-2017-136371,19-03-2017,21-03-2017,Second Class,SV-20935,11572
CA-2017-136371,19-03-2017,21-03-2017,Second Class,SV-20935,11572
CA-2018-137344,20-08-2018,20-08-2018,Same Day,EM-13810,2038
CA-2018-169810,25-07-2018,31-07-2018,Standard Class,RB-19360,57103
CA-2017-128594,26-08-2017,29-08-2017,First Class,DJ-13510,92037
CA-2017-154690,15-08-2017,17-08-2017,Second Class,CC-12370,28314
CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,30318
CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,30318
CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,30318
CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,30318
CA-2018-106537,12-08-2018,17-08-2018,Standard Class,RH-19495,32839
US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,94122
US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,94122
US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,94122
